placekey,safegraph_place_id,location_name,street_address,city,naics_code,latitude,longitude,postal_code
224-222@63f-yc2-7yv,sg:913f86225b8540788c8a15c9c829dc40,Five Guys,95 Conston Ave,Christiansburg,722513,37.158415999999995,-80.421189,24073
224-222@63f-wgh-92k,sg:d218218166084a1f89974c55aa4a1ac6,Walkabout Outfitter,1560 S Main St,Blacksburg,451110,37.212884,-80.401937,24060
223-223@63f-wgh-5cq,sg:d6ba3a9a3bbc44b7babe2b5b3ae69385,Brown Insurance,100 Hubbard St,Blacksburg,524210,37.209786,-80.399895,24060
zzy-222@63f-s4v-pd9,sg:e4d5f1a6b61c44c4af400b837fed5e39,Rock Road Cemetery,Rock Road,Radford,812220,37.114868,-80.561708,24141
224-222@63f-ybp-3bk,sg:f570a3c4e8554bb2938b4bbae0b89fff,Campus Automotive,1208 N Main St,Blacksburg,441310,37.242105,-80.417327,24060
zzy-222@63f-ybq-rp9,sg:3e6812a9fda24a3898f7551adc255106,True Value Hardware,801 Kabrich St,Blacksburg,444130,37.236012,-80.421702,24060
226-222@63f-yc2-9mk,sg:12c9805d8dd64c108c2afc0028a7b707,Peppers Ferry Place,2455 N Franklin St,Christiansburg,531120,37.163205,-80.422673,24073
zzw-22s@63r-srz-dy9,sg:408d13a9a7494f299165f3cb9d00e6c8,vineyard vines,241 Fort Evans Rd NE Ste 901C,Leesburg,448140,39.106803,-77.537749,20176
222-222@63f-ykx-qmk,sg:489962b91d04476e84188c7a5ef550d3,State Farm,7378 Peppers Ferry Blvd,Fairlawn,524210,37.150220000000004,-80.581971,24141
zzy-222@63f-rw2-7h5,sg:62a78d46e91649f496c3facf4ba0b99a,Shelor Motor Mile Service Center,295 Jarrett Dr,Christiansburg,811111,37.132933,-80.363677,24073
229-223@63f-rw3-3yv,sg:afc94d01be3842348d7246c0532ef65c,Mann Scott Dr Optmtrst,29 W Main St,Christiansburg,446130,37.129298,-80.409735,24073
222-224@63f-ykx-py9,sg:cbf63340ae5d46e1bc2838b4bcb1ffc8,T Mobile Authorized Retailer,7373 Peppers Ferry Blvd Spc 7391,Fairlawn,517312,37.152269,-80.584869,24141
224-222@63r-srz-kvf,sg:06edbeac65644c03a30cca454a2d023d,Music & Arts,617 Potomac Station Dr NE Ste B,Leesburg,451140,39.097726,-77.527834,20176
zzw-222@63f-rvv-s3q,sg:32d4abbaf943474caed3bc2c418036d2,Corrinne's,100 Radford St,Christiansburg,453310,37.126901000000004,-80.41544300000001,24073
223-222@63f-ybv-2rk,sg:a5b5592afb354ab08d8d6559dd3bded7,New River Soccer Association,2890 N Franklin St Ste D,Christiansburg,611620,37.16925,-80.422066,24073
zzy-223@63f-s4s-t5f,sg:530fcdb24f6d459a9238df2fb376ee58,Benjamin H Morgan DO,701 Randolph St Ste 120,Radford,621111,37.129353,-80.568407,24141
222-222@63f-yc2-7t9,sg:75733403c5b64e179ae8b773af634d93,Spradlin Farm,110 Conston Ave,Christiansburg,531120,37.158344,-80.423591,24073
zzw-226@63f-s3r-2tv,sg:f956a262e2f44756adcb01104c7313e0,Carilion Children's Pediatric Surgery NRV,2900 Lamb Cir Ste 300,Christiansburg,621111,37.088858,-80.505138,24073
222-222@63r-ss2-cdv,sg:1534ea4d4c284a638249203f57c27956,Pollo Inti II,546 Fort Evans Rd,Leesburg,722511,39.105754,-77.527147,20176
222-222@63f-rvy-w6k,sg:52ae2028a7834c84af433ce5abc40d87,Pathway Christian Academy,1550 Roanoke St,Christiansburg,624410,37.135487,-80.378098,24073
223-222@63r-ss2-92k,sg:6050e599345d4e95a80314f0611dde18,Code Ninjas,663 Potomac Station Dr NE Ste 10,Leesburg,611420,39.098475,-77.525605,20176
zzw-224@63f-wgh-92k,sg:733d0b1f034f45aa979503db5dcd4903,El Rodeo,1540 S Main St Ste 100,Blacksburg,722511,37.212992,-80.40134300000001,24060
223-222@63f-tx6-rtv,sg:487f33263f833f9c87a082be290046d9,Taco Bell,4692 Cleburne Blvd,Dublin,722513,37.085713,-80.68907800000001,24084
222-222@63r-tdj-yvz,sg:e4d433a8771e41ad9c9427bd641fba16,White's Ford Regional Park,43646 Hibler Rd,Leesburg,712190,39.1932,-77.485878,20176
222-222@63f-yc3-sh5,sg:1bf9b6d540f54d63bb12d76ddca40d61,Courtyard by Marriott,105 Southpark Dr,Blacksburg,721110,37.199153,-80.401235,24060
zzw-223@63r-srz-kpv,sg:32a3c2f8ade84290aef8e34cc610157c,Giant Pharmacy,635 Potomac Station Dr NE,Leesburg,446110,39.097813,-77.526377,20176
225-223@63f-s4s-t9z,sg:5e873e79ae2b49ad88e07e66e4f33419,CORA Health Services,206 6th St,Radford,621399,37.13006,-80.570231,24141
225-222@63r-syf-9vf,sg:b59d3940da964a7aa2a8d291c699fdf5,Lotsa Love Home Daycare,745 Bonnie Ridge Dr NE,Leesburg,532289,39.097959,-77.521451,20176
zzw-222@63f-ybp-kzz,sg:05c9e03429a74784ac211e7a3c9c0269,Western Union,100 Draper Rd,Blacksburg,522390,37.228632,-80.414282,24061
224-222@63f-wgh-7wk,sg:59397261696442398bb3a5fdb81bbe06,Wesleyan Community Church,1521 S Main St,Blacksburg,624410,37.213299,-80.39958100000001,24060
zzw-222@63f-ybf-vvf,sg:95cd6c0e4d1f403497408def7d21c4b3,Archvillain Comics,801 University City Blvd,Blacksburg,451211,37.233477,-80.43475,24060
22f-224@63r-sry-dgk,sg:7da038232f734282be74bd1c1231d0a5,Cheryl Brown FNP BC,116Q Edwards Ferry Rd NE,Leesburg,621111,39.11489,-77.561356,20176
223-222@63f-s4s-fvf,sg:acffbffb7dbd41deadb85fd504e59238,Latino's Taste,1126 W Main St,Radford,722511,37.125956,-80.586608,24141
23n-222@63r-srz-dy9,sg:26fea988a75e4fea8f787c0d0dd49ad3,Leggs Hanes Bali Playtex Factory Outlet,241 Fort Evans Rd NE Ste 745,Leesburg,448140,39.106909,-77.53846899999999,20176
zzw-222@63f-yc2-py9,sg:45c0e4c869ec45ed91ebc02244e78855,Bull & Bones Brewhaus & Grill Christiansburg,420 Peppers Fry Rd NW,Christiansburg,312120,37.161709,-80.432002,24073
223-224@63r-syc-pn5,sg:56fce00a88154ba19375ba2fad1a166b,Heart & Vascular Specialists,19450 Deerfield Ave Ste 325,Lansdowne,621111,39.076966999999996,-77.475081,20176
22h-222@63f-ybq-mp9,sg:b7486b48a4324189bae5fdbf4c2343b6,El Rodeo,623 N Main St,Blacksburg,722511,37.234034,-80.419671,24060
228-222@63r-syc-pn5,sg:111324cf750947bd886bcf81ef2d2a1b,Women's Wellness and Cosmetic Laser center,19450 Deerfield Ave Ste 245,Lansdowne,621111,39.077077,-77.47519100000001,20176
zzw-222@63r-stb-bzf,sg:1ec65ac44d4a426cab1e75f86abbccca,Barnhouse Brewery,43271 Spinks Ferry Rd,Leesburg,312120,39.204246999999995,-77.498274,20176
zzw-222@63r-st8-v9f,sg:15a5b3e7fa694ae2b880e59f615571da,Faith Chapel Cemetery,14188 Chapel Ln,Leesburg,812220,39.22292,-77.51759,20176
zzw-226@63r-srz-f2k,sg:15a5ed4840f74c139f897af65cc46a40,Reebok,241 Fort Evans Rd NE,Leesburg,448210,39.105765999999996,-77.538202,20176
222-222@63f-y9h-9s5,sg:1f362dc9171d4b3497fafe7669ce65bb,Cambria P H Church,3063 Glasgow Rd,Christiansbrg,813110,37.157104,-80.488584,24073
zzw-227@63f-s3r-2tv,sg:24d98b1433f34c4c9c7ac24c094068b9,Ryan N Harris DO,2900 Lamb Cir Ste L 760,Christiansburg,621111,37.089006,-80.50510600000001,24073
22k-222@63f-ybp-kxq,sg:3dafd2629d5e4629a660d2fb7b6a5110,London Underground Pub,112 N Main St,Blacksburg,722410,37.229698,-80.413977,24060
zzw-223@63f-rt2-fj9,sg:61abf52b4ba74d83a8aa8e8e433cfaa8,Auburn Hills Golf Club,3720 Riner Rd,Riner,713910,37.078443,-80.44159300000001,24149
zzw-225@63r-srr-nwk,sg:87ccbcbf18bb48f5bf7d86d334e8a414,Sweet Frog,55 Catoctin Cir NE Ste C,Leesburg,722513,39.111851,-77.553466,20176
zzz-222@63r-syj-wzf,sg:e15aaef9d59546e2b449b863c2582194,Elizabeth Mills Riverfront Park,Elizabeth Mills Riverfront Park,Lansdowne,712190,39.088895,-77.469516,20176
zzy-222@63f-wgj-99f,sg:2232370942b943879e98bffe15d11006,Subway,1356 South Main Street Gables Shopping Center,Blacksburg,722513,37.215768,-80.40128,24060
224-222@63r-ss2-gx5,sg:339dcb8a937c4e22a68490f9b9697a69,Cold Stone Creamery,1013 Edwards Ferry Rd NE,Leesburg,722513,39.112776000000004,-77.53520999999999,20176
222-222@63f-s3q-xqz,sg:51f8f798543e48d28d97c0067c1b0ede,Stage Coach Antiques Mall,3980 Mud Pike,Christiansburg,453310,37.101797999999995,-80.510704,24073
zzy-222@63f-yc3-ty9,sg:76875c5e6da44775a3f2f0abafdd9ae2,Edward Via Virginia College Of Osteopathic Medicine,Edward Via Virginia College of Osteopathic Medicin,Blacksburg,611310,37.1998,-80.40634200000001,24060
223-222@63r-syb-zzz,sg:7a1524b2098745b490f42a9efd6243f8,Riverside Dental Family & Cosmetic Dentistry,19490 Sandridge Way Ste 110,Lansdowne,621210,39.076826000000004,-77.48184599999999,20176
229-222@63r-sry-f4v,sg:c06aad13e86744e394bd74f6baf046b1,Leesburg Jewelers,312 E Market St Ste A,Leesburg,448310,39.112539,-77.558863,20176
zzw-226@63r-syb-zzz,sg:fb2c7bd1b510449c81fc8444809d2df4,Virginia Center for Neuroscience,19490 Sandridge Way Ste 260,Lansdowne,621111,39.07683,-77.481874,20176
225-223@63r-srr-nwk,sg:9e3eaedafd9a40e793fe2fda4f01ca85,Vanity Nail Spa,13 Catoctin Cir NE,Leesburg,812113,39.111261,-77.554486,20176
zzw-222@63f-yb2-5vf,sg:b051f844a4e14177b947c985486621c2,Pete Dye River Course of VA Tech,8400 River Course Dr,Fairlawn,713910,37.145207,-80.52795400000001,24141
222-222@63f-tx6-rtv,sg:bd724b1047ed4244bed04b7ec52daa6e,O'Reilly Auto Parts,4651 Harvest Dr,Dublin,441310,37.0854,-80.68909599999999,24084
222-222@63f-wg7-7bk,sg:ea158e9cf59d4047ac07bc9378b43899,Dollar General,246 Alleghany Spring Rd,Shawsville,452319,37.168438,-80.255505,24162
222-222@63f-ybv-jqf,sg:1e86d3fb804945d190531a705bc55427,All For Paws Animal Clinic,175 Shoppers Way,Christiansburg,541940,37.168349,-80.426361,24073
222-222@63f-yb5-33q,sg:e10174b5b90e4346a94077a0f1ee48b2,Domino's Pizza,1700 E Main St,Radford,722513,37.14031,-80.562831,24141
229-222@63r-sy9-qvf,sg:57703ad3c7d34f6b85c05e0d9ffe04b3,Get Heidi Fit Fitness Training,19309 Winmeade Dr,Lansdowne,713940,39.082051,-77.49436700000001,20176
222-222@63r-ss2-g8v,sg:10db005ce3844d10b2213f333b120cf6,Restoration Hardware,241 Fort Evans Rd NE Ste 101,Leesburg,442299,39.107442999999996,-77.538205,20176
zzw-222@63f-rvy-tsq,sg:2c1b2e63e70b49baaedaf72fde18dba1,Christian Growth Center Church,1850 Electric Way,Christiansburg,813110,37.136872,-80.375051,24073
223-222@63f-wgg-8sq,sg:2f94b2d2071e4fa394c55917af807c4c,Deli Mart Ellett Valley,900 Lusters Gate Rd,Christiansburg,445120,37.191972,-80.366395,24073
zzw-227@63r-ss3-q4v,sg:9236441eef96498d973254a3a008f4d6,LMG Cornwall Primary Care,211 Gibson St NW Ste 215,Leesburg,621111,39.118998,-77.567716,20176
223-222@63r-srz-rc5,sg:eb11f6222a114227aac2b054cfecb4cf,Capital Women's Care,161 Fort Evans Rd NE Ste 320,Leesburg,621111,39.10842,-77.541364,20176
zzy-222@63f-y7q-rx5,sg:f9c9e53d631645c2bcde0c909bf8ab3b,Newport Cemetery,Newport Cemetery,Newport,812220,37.295845,-80.50050999999999,24128
zzw-223@63f-yry-8vz,sg:9386ecec307f468eb332dca8df6e6052,Islamic Society Of New River Valley Inc,1284 N Main St,Blacksburg,813110,37.243836,-80.41640799999999,24060
226-222@63r-ss2-hyv,sg:956709dcbdab447b8e63b743fb9f2bdd,Mary's Barber & Stylist,1061 Edwards Ferry Rd NE,Leesburg,812111,39.1125,-77.533798,20176
222-223@63f-yb5-249,sg:e7640f28466a4ec98736aacc941a3322,Mamma Kitchen,1154 E Main St,Radford,722513,37.141087,-80.557953,24141
zzw-226@63f-ybv-b6k,sg:2d0e61a78081411a8a983227ae39dc52,Miracle-Ear,100 Arbor Dr Ste 111,Christiansburg,446199,37.169329,-80.419459,24073
224-222@63f-ybv-8d9,sg:adb79bdedc3549d3b0eb461733a3ee46,Ultimate Touch Salon,265 Peppers Fry Rd NE Ste D,Christiansburg,812112,37.164963,-80.419252,24073
zzy-222@63f-yc2-b8v,sg:4bea869a6c9f4a14a2479972a27471db,ALDI,2265 N Franklin Street,Christiansburg,445110,37.160525,-80.420517,24073
zzw-222@63r-sry-zfz,sg:53325a443e764479a82da70935c563e1,Loudoun P&r Frances Hazel Reid Casa And Camp,800 N King St,Leesburg,624410,39.131209999999996,-77.5498,20176
zzw-222@63f-wgj-brk,sg:a4a1090567694d20899222aae3d2c92f,Starbucks,1322 S Main St,Blacksburg,722515,37.216639,-80.40269,24060
zzw-222@63f-ykx-rhq,sg:ff44d35a1e4946508fa7c7fbd2152697,Teaters C Houston OD,7373 Peppers Ferry Blvd,Fairlawn,446130,37.151906,-80.584687,24141
22c-222@63f-ybf-w6k,sg:682538d1fc64465cbda890c9e6b90822,Vintage Salon,801 University City Blvd Ste 7A,Blacksburg,812112,37.234065,-80.434506,24060
227-222@63r-srz-sdv,sg:acb3c37b215346899eed62151b5d50aa,Inksanity Tattoo Company,26 Plaza St NE Ste A,Leesburg,812199,39.108568,-77.549543,20176
zzw-222@63f-ybh-r6k,sg:c0ae2419073c4feda302246fad520094,Christian Veterinary Fellowship Vmcvm,205 Duck Pond Dr,Blacksburg,813110,37.217772,-80.428536,24061
223-222@63f-rw2-jsq,sg:ed3fcd81bcdc424bbc8ec727cab4137e,Blue Ridge Church,1655 Roanoke St,Christiansburg,813110,37.131953,-80.376187,24073
zzz-222@63f-ybn-vxq,sg:45d23d28081e4b3e80e819c466df44d9,Seneca Drive Park,1500 Seneca Dr,Blacksburg,712190,37.248740999999995,-80.42335200000001,24060
224-222@63f-yrx-vzz,sg:c93bb19ddad24da7b197aa4422354c84,Bahais Of Blacksburg,223 Price St,Blacksburg,813110,37.246753999999996,-80.40828,24060
223-222@63f-wgh-94v,sg:d414592d72b94160b67e19f53c739826,First & Main,1520 S Main St,Blacksburg,531120,37.212076,-80.401149,24060
224-223@63r-sy9-8jv,sg:d737927cfcb44f55bc76d81a62103970,Your Community Smile,19420 Golf Vista Plz Ste 210,Lansdowne,621210,39.07826,-77.483448,20176
227-222@63r-sry-f4v,sg:f31356b40f39459083adb7254277048c,CARQUEST Auto Parts,316 E Market St,Leesburg,441310,39.112951,-77.558149,20176
zzy-222@63r-ss2-d9z,sg:12ffc12bd1e048e0913f2c15bf575985,Petco,200 250 Fort Evans Rd NE Fort Evans Plaza,Leesburg,453910,39.110735999999996,-77.536573,20176
zzw-222@63f-rvs-5s5,sg:4da329137ac94319b2d80933a9a2603d,Goodwill Industries,510 Roanoke St,Christiansburg,453310,37.130761,-80.396517,24073
zzy-222@63f-ybf-ndv,sg:5693de64d7f94fdda4f75ce3c8dd608c,First Bank & Trust Co Blacksburg,2695 Prices Fork Rd,Blacksburg,522110,37.217911,-80.453846,24060
zzw-222@63f-s3y-zzz,sg:569c9023d4e34dcf81236c5321c0ef3f,Turman Lumber Co,3504 Mud Pike,Christiansburg,444110,37.101064,-80.49993,24073
222-222@63f-ybp-tvz,sg:cf9592b1659d409d8d21893619217e5d,Blacksburg P H Church 50,600 Center St,Blacksburg,813110,37.221599,-80.413898,24060
zzw-22m@63r-srz-dy9,sg:8fe2acbb7835437f9acaff685b0f09b1,Gyro Kitchen Express,241 Fort Evans Rd NE,Leesburg,722513,39.106908000000004,-77.538475,20176
zzw-222@63f-yj3-hnq,sg:e51e121a7e424fe4aa4b00a9f888a0ca,Advantage Pro Communications,308 Trinkle Ave,Dublin,3231,37.107651000000004,-80.688888,24084
zzw-237@63f-s3r-2tv,sg:01a5f92535ab4e3d915577d42d7dafda,Amy L Gray N P,2900 Lamb Cir Ste 7 700B,Christiansburg,621111,37.089271000000004,-80.50562,24073
222-222@63r-st8-249,sg:981de0b0e2554d1dbadc5f6615fdcd5e,Cowbell Kitchen,42350 Lucketts Rd,Leesburg,722513,39.216128000000005,-77.53438,20176
222-22c@63f-s3r-5mk,sg:3f7f2decd3904a8abd79059301e1a407,Amber J Hall CNM,2875 Barn Rd,Christiansburg,621410,37.091797,-80.505765,24073
227-222@63f-ybq-9cq,sg:847d733dc44f49b98010d7f25e7d9988,Dayspring Christian Academy,505 Clay St SE,Blacksburg,611110,37.231390999999995,-80.406797,24060
222-222@63r-ss2-gx5,sg:06711d6e3f3549b9b7faf6bcf2d090b0,Starbucks,1011 Edwards Ferry Rd NE,Leesburg,722515,39.112849,-77.535202,20176
229-222@63f-wgj-9mk,sg:1b9ddb96155d4d86807fade97ea5ecfa,NRV Nails & Spa,1325 S Main St,Blacksburg,812113,37.217040999999995,-80.40073100000001,24060
223-222@63f-rvs-2c5,sg:c1c388927571489086dafa50dab34925,Health Street,215 Roanoke St,Christiansburg,621511,37.129768,-80.402231,24073
225-222@63r-syc-2hq,sg:5eb22b498c0d49469cf2f6f510135e3e,Inova,44035 Riverside Pkwy Ste 100,Lansdowne,621111,39.074289,-77.478026,20176
225-222@63r-syc-qj9,sg:f18fbb1a31684fafa5793fba01a8259a,Duke Kevin DC,19465 Deerfield Ave Ste 108,Lansdowne,621310,39.078216,-77.478488,20176
222-222@63f-w7p-vj9,sg:155de0ff7f4246e78ca367783ae7da01,Dollar General,2221 Green Hill Ln,Elliston,452319,37.230933,-80.201987,24087
zzw-224@63r-srr-p7q,sg:33bc7791ecd549d98ff52d1406421035,Mathnasium,521 E Market St,Leesburg,611691,39.108835,-77.552782,20176
225-222@63f-rvs-3t9,sg:904e3dd10cdf4cddbf5383705c51eedd,Carilion Family & Obstetric Medicine Christiansbrg,205 Roanoke St,Christiansburg,621111,37.129886,-80.40368199999999,24073
22g-222@63r-syb-zvf,sg:b4c8a3b72ab34b49871869361d1c7db3,The Virginia Retina Center,19500 Sandridge Way Ste 240,Lansdowne,621111,39.076394,-77.480338,20176
zzw-223@63r-syb-pd9,sg:4db08b3065774084aa253afa8bc50305,Inova,44055 Riverside Pkwy Ste 234,Lansdowne,621111,39.073743,-77.474726,20176
zzw-222@63f-rvq-zpv,sg:62dc4c3395554d07a014869bb41c45a6,First Church Of God,650 Canaan Rd SE,Christiansburg,813110,37.124115,-80.398054,24073
zzw-223@63r-srz-q4v,sg:080ad44828084bb8b9b57f1759c255d7,Avail Vapor,703J E Market St,Leesburg,453991,39.10629,-77.549756,20176
zzy-222@63f-rw2-z4v,sg:61f2dbd593c54843adef0587a6c86f38,Christiansburg Aquatic Center,595 N Franlin St,Christiansburg,711211,37.137965,-80.411813,24073
222-223@63f-y8t-gff,sg:843ec0f9ecad4373942981c6501a379c,Western Union,3262 Peppers Ferry Rd,Belview,522390,37.171745,-80.514173,24141
223-222@63f-rw3-zxq,sg:74fad7f57c8a4b99aa8cccd4edb3e2e5,Gentiva Health Svcs,1097 N Franklin St,Christiansburg,622310,37.143945,-80.41449,24073
zzw-222@63r-srz-rkz,sg:91308253040446f1ab0d341226031ab8,Design Within Reach (DWR),Leesburg Premium Outlets 241 Fort Evans Road NE,Leesburg,442110,39.106811,-77.540513,20176
229-222@63r-syc-nyv,sg:b1e36cd2f37949989f9b8b1283f93b6b,Lansdown Travel & Family Medicine,19415 Deerfield Ave Ste 103,Lansdowne,621111,39.079408,-77.477489,20176
zzw-222@63r-stk-tjv,sg:1d34d693629b48a3a2a85fb3534415c9,Rose Hill Manor,42140 Raspberry Plain Ln,Leesburg,621399,39.151270000000004,-77.542856,20176
226-222@63f-ybn-835,sg:8f1183cd810849d486a08b16e6f32859,Starbucks,880 University City Blvd,Blacksburg,722515,37.235564000000004,-80.433408,24060
223-222@63f-ybn-yjv,sg:fd608f29bbe44baa99f21e330c2c219e,Abby's,1001 N Main St,Blacksburg,722511,37.238797,-80.42053,24060
224-222@63f-yc2-73q,sg:6eb382c4aef344ea848c4df3c1195b04,Big Lots Stores,130 Conston Ave,Christiansburg,452319,37.159473999999996,-80.423785,24073
22f-223@63r-sry-dgk,sg:f1702d3f78f043da8bc1ec26aea53ddb,Five Stones Healing Arts & Wellness Center,116Q Edwards Ferry Rd NE,Leesburg,621399,39.115641,-77.561112,20176
222-222@63r-sry-ct9,sg:9d4b4670b7e34049be9a96817843d840,Dog Money Restaurant,50 Catoctin Cir NE,Leesburg,312120,39.112664,-77.554303,20176
223-223@63f-rvv-vcq,sg:c702eafa8bb64bf6a823d1e57c1388da,Christiansburg Foursquare Church,880 Life Dr,Christiansbrg,813110,37.116275,-80.414676,24073
228-222@63f-ybp-j5f,sg:f0145349c17d42ac97bae28df96c3bba,Clay Corner Inn,401 Clay St SW,Blacksburg,721110,37.224965000000005,-80.414537,24060
222-222@63f-wgy-t9z,sg:eb633e765a6c49ec8238ae3e1a54d26a,McDonald's,2385 Roanoke St,Christiansburg,722513,37.136125,-80.36088000000001,24073
224-222@63f-wgz-6hq,sg:047269fddf714be2adce5668edc801ae,Duncan Automotive Network,2030 Roanoke St,Christiansburg,441228,37.136001,-80.372109,24073
222-225@63f-s3r-2tv,sg:c55bd5d69276472c9ad09c989baedb95,Carilion Clinic Cardiology New River Valley,2900 Lamb Cir Ste 301,Christiansburg,621111,37.08927,-80.505662,24073
225-222@63f-ybv-68v,sg:77b8d0e3059f4683b5215be2cf290f3d,Once Upon a Child,360 Arbor Dr Ste A,Christiansburg,453310,37.166921,-80.416834,24073
222-222@63f-ybn-rkz,sg:ae3b6eadcfce4e48a2867a5f6c5d2a54,Kingdom Hall of Jehovah's Witnesses,807 Givens Ln,Blacksburg,813110,37.249077,-80.427707,24060
222-222@63r-st2-snq,sg:c032f0e727ea4201a9671b6388112e35,On A Whim,14920 James Monroe Hwy,Leesburg,453310,39.202909000000005,-77.536745,20176
222-222@63r-syc-rtv,sg:4df8382e46774e328b170c703af29214,La Pergola At Leisure World,19375 Magnolia Grove Sq,Lansdowne,624120,39.081355,-77.472431,20176
zzw-224@63f-wgz-6c5,sg:91cadd61eab047c3b664d2523151c60c,Hunan House,2100 Roanoke St,Christiansburg,722511,37.135839000000004,-80.369491,24073
228-222@63r-sry-f4v,sg:2da8b5d891bc496785fd4355edad9309,Hogan & Sons Tire And Auto Leesburg,314 E Market St,Leesburg,811111,39.112658,-77.558575,20176
225-222@63f-s4s-wx5,sg:39a4f336dddc4faa9d2c85e992206dca,Towhee Hill Studio,104 P T Travis Ave,Radford,453920,37.119285999999995,-80.567937,24141
zzw-225@63r-srz-bp9,sg:50bf6e88080e450f870199045b5688b7,Nautica,241 Fort Evans Rd NE,Leesburg,448140,39.104960999999996,-77.538899,20176
zzw-222@63f-ybv-649,sg:41dc944f51c840dba8e967c03a146ad9,It's Game Time At The Superbowl,375 Arbor Dr,Christiansburg,713950,37.166327,-80.418402,24073
222-222@63f-rw3-35z,sg:10d1818aaaf5418493e6a52cd3577842,Unique Creations Hair Salon,107 N Franklin St,Christiansburg,812112,37.131393,-80.41054799999999,24073
222-222@63f-yb6-d9z,sg:614f9fe1e5aa475d93176731100a67fd,Dollar General,1220 Tyler Ave,Radford,452319,37.128607,-80.545873,24141
zzy-222@63f-s2x-3wk,sg:930c8667c7d042dd82ebbd51be64d4ce,Mountain 2 Island Paddleboard Company,6620 Ben H Bolen Dr Claytor Lake State Park,Dublin,532284,37.051362,-80.631058,24084
229-223@63r-syc-nyv,sg:ba760c8f3912480382f096e45c1bb0df,Reliant MD Group Suman Manchireddy MD FACP FHM,19415 Deerfield Ave Ste 103,Lansdowne,621111,39.079392999999996,-77.477538,20176
228-222@63r-sy9-4vz,sg:60b97465c8ff4d359532bf2674ef1038,Lena's Piano Studio,19193 Ferry Field Ter,Lansdowne,451140,39.084771,-77.491602,20176
223-222@63f-wgw-kxq,sg:2d3e6d9e45694a348c659a20bab5cc53,CITGO,4120 Roanoke St,Christiansburg,447110,37.140863,-80.325165,24073
226-222@63f-wgh-7h5,sg:5171ec51cdd8444f8547e0c737f65724,University Opticians,1807 S Main St,Blacksburg,446130,37.208096000000005,-80.398728,24060
224-222@63f-ybp-syv,sg:b952f09f6b3746a0b7335e5146b2954a,Church Women United,902 Gracelyn Ct,Blacksburg,813110,37.220465000000004,-80.409869,24060
zzy-222@63f-wxb-92k,sg:cb52aa3c25164f638b4ab7d6ed5df93d,Beard Cemetery,Beard Cemetery,Catawba,812220,37.336791999999996,-80.246375,24070
229-222@63f-ybp-mc5,sg:d2a076c78870434b8bd4ee64edb5cc3b,First Church Of God,110 Roanoke St E,Blacksburg,813110,37.229498,-80.41329300000001,24060
223-222@63f-s4s-fmk,sg:1bc07a3dc60f48a09c63fc6c1b00701b,Speedway,1102 W Main St,Radford,447110,37.126494,-80.586061,24141
zzw-222@63r-stm-nt9,sg:63160db97f8f498386947f71de99f956,Costco Wholesale Corp.,1300 Edwards Ferry Rd NE,Leesburg,452319,39.115642,-77.532848,20176
223-222@63r-ss2-dn5,sg:86bdd24a59ce4feca1662b1d92eaac47,Ross Stores,1023 Edwards Ferry Rd NE,Leesburg,452210,39.111542,-77.535318,20176
223-222@63f-tx6-2rk,sg:f64d671dd51a4209aa9908b66cdae3ec,Waffle House,4614 Cleburne Blvd,Dublin,722511,37.082370000000004,-80.689931,24084
zzw-225@63r-ss2-47q,sg:aa126644a5924465a9f7b2711399c4c7,Aqua Tots Swim Schools Leesburg,510 Fort Evans Rd,Leesburg,713940,39.107712,-77.529461,20176
zzw-22h@63r-srz-dy9,sg:034518cb3ff4409490af7256311f9de6,Van Heusen,241 Fort Evans Rd NE,Leesburg,448110,39.106357,-77.538097,20176
222-222@63f-ybv-mp9,sg:7fc3617983574fda926f1984de607a63,New River Community College Mall Site,400 New River Rd,Christiansburg,611210,37.165569,-80.42833,24073
